Binary			Decimal		Hexadecimal	Character
0000011111101110	02030		07ee		߮
0000011111101111	02031		07ef		߯
0000011111110000	02032		07f0		߰
0000011111110001	02033		07f1		߱
0000011111110010	02034		07f2		߲
0000011111110011	02035		07f3		߳
0000011111110100	02036		07f4		ߴ
0000011111110101	02037		07f5		ߵ
0000011111110110	02038		07f6		߶
0000011111110111	02039		07f7		߷
0000011111111000	02040		07f8		߸
0000011111111001	02041		07f9		߹
0000011111111010	02042		07fa		ߺ
0000011111111011	02043		07fb		߻
0000011111111100	02044		07fc		߼
0000011111111101	02045		07fd		߽
0000011111111110	02046		07fe		߾
0000011111111111	02047		07ff		߿
0000100000000000	02048		0800		ࠀ
0000100000000001	02049		0801		ࠁ
0000100000000010	02050		0802		ࠂ
0000100000000011	02051		0803		ࠃ
0000100000000100	02052		0804		ࠄ
0000100000000101	02053		0805		ࠅ
0000100000000110	02054		0806		ࠆ
0000100000000111	02055		0807		ࠇ
0000100000001000	02056		0808		ࠈ
0000100000001001	02057		0809		ࠉ
0000100000001010	02058		080a		ࠊ
0000100000001011	02059		080b		ࠋ
0000100000001100	02060		080c		ࠌ
0000100000001101	02061		080d		ࠍ
0000100000001110	02062		080e		ࠎ
0000100000001111	02063		080f		ࠏ
0000100000010000	02064		0810		ࠐ
0000100000010001	02065		0811		ࠑ
0000100000010010	02066		0812		ࠒ
0000100000010011	02067		0813		ࠓ
0000100000010100	02068		0814		ࠔ
0000100000010101	02069		0815		ࠕ
0000100000010110	02070		0816		ࠖ
0000100000010111	02071		0817		ࠗ
0000100000011000	02072		0818		࠘
0000100000011001	02073		0819		࠙
0000100000011010	02074		081a		ࠚ
0000100000011011	02075		081b		ࠛ
0000100000011100	02076		081c		ࠜ
0000100000011101	02077		081d		ࠝ
0000100000011110	02078		081e		ࠞ
0000100000011111	02079		081f		ࠟ
0000100000100000	02080		0820		ࠠ
0000100000100001	02081		0821		ࠡ
0000100000100010	02082		0822		ࠢ
0000100000100011	02083		0823		ࠣ
0000100000100100	02084		0824		ࠤ
0000100000100101	02085		0825		ࠥ
0000100000100110	02086		0826		ࠦ
0000100000100111	02087		0827		ࠧ
0000100000101000	02088		0828		ࠨ
0000100000101001	02089		0829		ࠩ
0000100000101010	02090		082a		ࠪ
0000100000101011	02091		082b		ࠫ
0000100000101100	02092		082c		ࠬ
0000100000101101	02093		082d		࠭
0000100000101110	02094		082e		࠮
0000100000101111	02095		082f		࠯
0000100000110000	02096		0830		࠰
0000100000110001	02097		0831		࠱
0000100000110010	02098		0832		࠲
0000100000110011	02099		0833		࠳
0000100000110100	02100		0834		࠴
0000100000110101	02101		0835		࠵
0000100000110110	02102		0836		࠶
0000100000110111	02103		0837		࠷
0000100000111000	02104		0838		࠸
0000100000111001	02105		0839		࠹
0000100000111010	02106		083a		࠺
0000100000111011	02107		083b		࠻
0000100000111100	02108		083c		࠼
0000100000111101	02109		083d		࠽
0000100000111110	02110		083e		࠾
0000100000111111	02111		083f		࠿
0000100001000000	02112		0840		ࡀ
0000100001000001	02113		0841		ࡁ
0000100001000010	02114		0842		ࡂ
0000100001000011	02115		0843		ࡃ
0000100001000100	02116		0844		ࡄ
0000100001000101	02117		0845		ࡅ
0000100001000110	02118		0846		ࡆ
0000100001000111	02119		0847		ࡇ
0000100001001000	02120		0848		ࡈ
0000100001001001	02121		0849		ࡉ
0000100001001010	02122		084a		ࡊ
0000100001001011	02123		084b		ࡋ
0000100001001100	02124		084c		ࡌ
0000100001001101	02125		084d		ࡍ
0000100001001110	02126		084e		ࡎ
0000100001001111	02127		084f		ࡏ
0000100001010000	02128		0850		ࡐ
0000100001010001	02129		0851		ࡑ
0000100001010010	02130		0852		ࡒ
0000100001010011	02131		0853		ࡓ
0000100001010100	02132		0854		ࡔ
0000100001010101	02133		0855		ࡕ
0000100001010110	02134		0856		ࡖ
0000100001010111	02135		0857		ࡗ
0000100001011000	02136		0858		ࡘ
0000100001011001	02137		0859		࡙
0000100001011010	02138		085a		࡚
0000100001011011	02139		085b		࡛
0000100001011100	02140		085c		࡜
0000100001011101	02141		085d		࡝
0000100001011110	02142		085e		࡞
0000100001011111	02143		085f		࡟
0000100001100000	02144		0860		ࡠ
0000100001100001	02145		0861		ࡡ
0000100001100010	02146		0862		ࡢ
0000100001100011	02147		0863		ࡣ
0000100001100100	02148		0864		ࡤ
0000100001100101	02149		0865		ࡥ
0000100001100110	02150		0866		ࡦ
0000100001100111	02151		0867		ࡧ
0000100001101000	02152		0868		ࡨ
0000100001101001	02153		0869		ࡩ
0000100001101010	02154		086a		ࡪ
0000100001101011	02155		086b		࡫
0000100001101100	02156		086c		࡬
0000100001101101	02157		086d		࡭
0000100001101110	02158		086e		࡮
0000100001101111	02159		086f		࡯
0000100001110000	02160		0870		ࡰ
0000100001110001	02161		0871		ࡱ
0000100001110010	02162		0872		ࡲ
0000100001110011	02163		0873		ࡳ
0000100001110100	02164		0874		ࡴ
0000100001110101	02165		0875		ࡵ
0000100001110110	02166		0876		ࡶ
0000100001110111	02167		0877		ࡷ
0000100001111000	02168		0878		ࡸ
0000100001111001	02169		0879		ࡹ
0000100001111010	02170		087a		ࡺ
0000100001111011	02171		087b		ࡻ
0000100001111100	02172		087c		ࡼ
0000100001111101	02173		087d		ࡽ
0000100001111110	02174		087e		ࡾ
0000100001111111	02175		087f		ࡿ
0000100010000000	02176		0880		ࢀ
0000100010000001	02177		0881		ࢁ
0000100010000010	02178		0882		ࢂ
0000100010000011	02179		0883		ࢃ
0000100010000100	02180		0884		ࢄ
0000100010000101	02181		0885		ࢅ
0000100010000110	02182		0886		ࢆ
0000100010000111	02183		0887		ࢇ
0000100010001000	02184		0888		࢈
0000100010001001	02185		0889		ࢉ
0000100010001010	02186		088a		ࢊ
0000100010001011	02187		088b		ࢋ
0000100010001100	02188		088c		ࢌ
0000100010001101	02189		088d		ࢍ
0000100010001110	02190		088e		ࢎ
0000100010001111	02191		088f		࢏
0000100010010000	02192		0890		࢐
0000100010010001	02193		0891		࢑
0000100010010010	02194		0892		࢒
0000100010010011	02195		0893		࢓
0000100010010100	02196		0894		࢔
0000100010010101	02197		0895		࢕
0000100010010110	02198		0896		࢖
0000100010010111	02199		0897		ࢗ
0000100010011000	02200		0898		࢘
0000100010011001	02201		0899		࢙
0000100010011010	02202		089a		࢚
0000100010011011	02203		089b		࢛
0000100010011100	02204		089c		࢜
0000100010011101	02205		089d		࢝
0000100010011110	02206		089e		࢞
0000100010011111	02207		089f		࢟
0000100010100000	02208		08a0		ࢠ
0000100010100001	02209		08a1		ࢡ
0000100010100010	02210		08a2		ࢢ
0000100010100011	02211		08a3		ࢣ
0000100010100100	02212		08a4		ࢤ
0000100010100101	02213		08a5		ࢥ
0000100010100110	02214		08a6		ࢦ
0000100010100111	02215		08a7		ࢧ
0000100010101000	02216		08a8		ࢨ
0000100010101001	02217		08a9		ࢩ
0000100010101010	02218		08aa		ࢪ
0000100010101011	02219		08ab		ࢫ
0000100010101100	02220		08ac		ࢬ
0000100010101101	02221		08ad		ࢭ
0000100010101110	02222		08ae		ࢮ
0000100010101111	02223		08af		ࢯ
0000100010110000	02224		08b0		ࢰ
0000100010110001	02225		08b1		ࢱ
0000100010110010	02226		08b2		ࢲ
0000100010110011	02227		08b3		ࢳ
0000100010110100	02228		08b4		ࢴ
0000100010110101	02229		08b5		ࢵ
0000100010110110	02230		08b6		ࢶ
0000100010110111	02231		08b7		ࢷ
0000100010111000	02232		08b8		ࢸ
0000100010111001	02233		08b9		ࢹ
0000100010111010	02234		08ba		ࢺ
0000100010111011	02235		08bb		ࢻ
0000100010111100	02236		08bc		ࢼ
0000100010111101	02237		08bd		ࢽ
0000100010111110	02238		08be		ࢾ
0000100010111111	02239		08bf		ࢿ
0000100011000000	02240		08c0		ࣀ
0000100011000001	02241		08c1		ࣁ
0000100011000010	02242		08c2		ࣂ
0000100011000011	02243		08c3		ࣃ
0000100011000100	02244		08c4		ࣄ
0000100011000101	02245		08c5		ࣅ
0000100011000110	02246		08c6		ࣆ
0000100011000111	02247		08c7		ࣇ
0000100011001000	02248		08c8		ࣈ
0000100011001001	02249		08c9		ࣉ
0000100011001010	02250		08ca		࣊
0000100011001011	02251		08cb		࣋
0000100011001100	02252		08cc		࣌
0000100011001101	02253		08cd		࣍
0000100011001110	02254		08ce		࣎
0000100011001111	02255		08cf		࣏
0000100011010000	02256		08d0		࣐
0000100011010001	02257		08d1		࣑
0000100011010010	02258		08d2		࣒
0000100011010011	02259		08d3		࣓
0000100011010100	02260		08d4		ࣔ
0000100011010101	02261		08d5		ࣕ
0000100011010110	02262		08d6		ࣖ
0000100011010111	02263		08d7		ࣗ
0000100011011000	02264		08d8		ࣘ
0000100011011001	02265		08d9		ࣙ
0000100011011010	02266		08da		ࣚ
0000100011011011	02267		08db		ࣛ
0000100011011100	02268		08dc		ࣜ
0000100011011101	02269		08dd		ࣝ
0000100011011110	02270		08de		ࣞ
0000100011011111	02271		08df		ࣟ
0000100011100000	02272		08e0		࣠
0000100011100001	02273		08e1		࣡
0000100011100010	02274		08e2		࣢
0000100011100011	02275		08e3		ࣣ
0000100011100100	02276		08e4		ࣤ
0000100011100101	02277		08e5		ࣥ
0000100011100110	02278		08e6		ࣦ
0000100011100111	02279		08e7		ࣧ
0000100011101000	02280		08e8		ࣨ
0000100011101001	02281		08e9		ࣩ
0000100011101010	02282		08ea		࣪
0000100011101011	02283		08eb		࣫
0000100011101100	02284		08ec		࣬
0000100011101101	02285		08ed		࣭
0000100011101110	02286		08ee		࣮
0000100011101111	02287		08ef		࣯
0000100011110000	02288		08f0		ࣰ
0000100011110001	02289		08f1		ࣱ
0000100011110010	02290		08f2		ࣲ
0000100011110011	02291		08f3		ࣳ
0000100011110100	02292		08f4		ࣴ
0000100011110101	02293		08f5		ࣵ
0000100011110110	02294		08f6		ࣶ
0000100011110111	02295		08f7		ࣷ
0000100011111000	02296		08f8		ࣸ
0000100011111001	02297		08f9		ࣹ
0000100011111010	02298		08fa		ࣺ
0000100011111011	02299		08fb		ࣻ
0000100011111100	02300		08fc		ࣼ
0000100011111101	02301		08fd		ࣽ
0000100011111110	02302		08fe		ࣾ
0000100011111111	02303		08ff		ࣿ
0000100100000000	02304		0900		ऀ
0000100100000001	02305		0901		ँ
0000100100000010	02306		0902		ं
0000100100000011	02307		0903		ः
0000100100000100	02308		0904		ऄ
0000100100000101	02309		0905		अ
0000100100000110	02310		0906		आ
0000100100000111	02311		0907		इ
0000100100001000	02312		0908		ई
0000100100001001	02313		0909		उ
0000100100001010	02314		090a		ऊ
0000100100001011	02315		090b		ऋ
0000100100001100	02316		090c		ऌ
0000100100001101	02317		090d		ऍ
0000100100001110	02318		090e		ऎ
0000100100001111	02319		090f		ए
0000100100010000	02320		0910		ऐ
0000100100010001	02321		0911		ऑ
0000100100010010	02322		0912		ऒ
0000100100010011	02323		0913		ओ
0000100100010100	02324		0914		औ
0000100100010101	02325		0915		क
0000100100010110	02326		0916		ख
0000100100010111	02327		0917		ग
0000100100011000	02328		0918		घ
0000100100011001	02329		0919		ङ
0000100100011010	02330		091a		च
0000100100011011	02331		091b		छ
0000100100011100	02332		091c		ज
0000100100011101	02333		091d		झ
0000100100011110	02334		091e		ञ
0000100100011111	02335		091f		ट
0000100100100000	02336		0920		ठ
0000100100100001	02337		0921		ड
0000100100100010	02338		0922		ढ
0000100100100011	02339		0923		ण
0000100100100100	02340		0924		त
0000100100100101	02341		0925		थ
0000100100100110	02342		0926		द
0000100100100111	02343		0927		ध
0000100100101000	02344		0928		न
0000100100101001	02345		0929		ऩ
0000100100101010	02346		092a		प
0000100100101011	02347		092b		फ
0000100100101100	02348		092c		ब
0000100100101101	02349		092d		भ
0000100100101110	02350		092e		म
0000100100101111	02351		092f		य
0000100100110000	02352		0930		र
0000100100110001	02353		0931		ऱ
0000100100110010	02354		0932		ल
0000100100110011	02355		0933		ळ
0000100100110100	02356		0934		ऴ
0000100100110101	02357		0935		व
0000100100110110	02358		0936		श
0000100100110111	02359		0937		ष
0000100100111000	02360		0938		स
0000100100111001	02361		0939		ह
0000100100111010	02362		093a		ऺ
0000100100111011	02363		093b		ऻ
0000100100111100	02364		093c		़
0000100100111101	02365		093d		ऽ
0000100100111110	02366		093e		ा
0000100100111111	02367		093f		ि
0000100101000000	02368		0940		ी
0000100101000001	02369		0941		ु
0000100101000010	02370		0942		ू
0000100101000011	02371		0943		ृ
0000100101000100	02372		0944		ॄ
0000100101000101	02373		0945		ॅ
0000100101000110	02374		0946		ॆ
0000100101000111	02375		0947		े
0000100101001000	02376		0948		ै
0000100101001001	02377		0949		ॉ
0000100101001010	02378		094a		ॊ
0000100101001011	02379		094b		ो
0000100101001100	02380		094c		ौ
0000100101001101	02381		094d		्
0000100101001110	02382		094e		ॎ
0000100101001111	02383		094f		ॏ
0000100101010000	02384		0950		ॐ
0000100101010001	02385		0951		॑
0000100101010010	02386		0952		॒
0000100101010011	02387		0953		॓
0000100101010100	02388		0954		॔
0000100101010101	02389		0955		ॕ
0000100101010110	02390		0956		ॖ
0000100101010111	02391		0957		ॗ
0000100101011000	02392		0958		क़
0000100101011001	02393		0959		ख़
0000100101011010	02394		095a		ग़
0000100101011011	02395		095b		ज़
0000100101011100	02396		095c		ड़
0000100101011101	02397		095d		ढ़
0000100101011110	02398		095e		फ़
0000100101011111	02399		095f		य़
0000100101100000	02400		0960		ॠ
0000100101100001	02401		0961		ॡ
0000100101100010	02402		0962		ॢ
0000100101100011	02403		0963		ॣ
0000100101100100	02404		0964		।
0000100101100101	02405		0965		॥
0000100101100110	02406		0966		०
0000100101100111	02407		0967		१
0000100101101000	02408		0968		२
0000100101101001	02409		0969		३
0000100101101010	02410		096a		४
0000100101101011	02411		096b		५
0000100101101100	02412		096c		६
0000100101101101	02413		096d		७
0000100101101110	02414		096e		८
0000100101101111	02415		096f		९
0000100101110000	02416		0970		॰
0000100101110001	02417		0971		ॱ
0000100101110010	02418		0972		ॲ
0000100101110011	02419		0973		ॳ
0000100101110100	02420		0974		ॴ
0000100101110101	02421		0975		ॵ
0000100101110110	02422		0976		ॶ
0000100101110111	02423		0977		ॷ
0000100101111000	02424		0978		ॸ
0000100101111001	02425		0979		ॹ
0000100101111010	02426		097a		ॺ
0000100101111011	02427		097b		ॻ
0000100101111100	02428		097c		ॼ
0000100101111101	02429		097d		ॽ
0000100101111110	02430		097e		ॾ
0000100101111111	02431		097f		ॿ
0000100110000000	02432		0980		ঀ
0000100110000001	02433		0981		ঁ
0000100110000010	02434		0982		ং
0000100110000011	02435		0983		ঃ
0000100110000100	02436		0984		঄
0000100110000101	02437		0985		অ
0000100110000110	02438		0986		আ
0000100110000111	02439		0987		ই
0000100110001000	02440		0988		ঈ
0000100110001001	02441		0989		উ
0000100110001010	02442		098a		ঊ
0000100110001011	02443		098b		ঋ
0000100110001100	02444		098c		ঌ
0000100110001101	02445		098d		঍
0000100110001110	02446		098e		঎
0000100110001111	02447		098f		এ
0000100110010000	02448		0990		ঐ
0000100110010001	02449		0991		঑
0000100110010010	02450		0992		঒
0000100110010011	02451		0993		ও
0000100110010100	02452		0994		ঔ
0000100110010101	02453		0995		ক
0000100110010110	02454		0996		খ
0000100110010111	02455		0997		গ
0000100110011000	02456		0998		ঘ
0000100110011001	02457		0999		ঙ
0000100110011010	02458		099a		চ
0000100110011011	02459		099b		ছ
0000100110011100	02460		099c		জ
0000100110011101	02461		099d		ঝ
0000100110011110	02462		099e		ঞ
0000100110011111	02463		099f		ট
0000100110100000	02464		09a0		ঠ
0000100110100001	02465		09a1		ড
0000100110100010	02466		09a2		ঢ
0000100110100011	02467		09a3		ণ
0000100110100100	02468		09a4		ত
0000100110100101	02469		09a5		থ
0000100110100110	02470		09a6		দ
0000100110100111	02471		09a7		ধ
0000100110101000	02472		09a8		ন
0000100110101001	02473		09a9		঩
0000100110101010	02474		09aa		প
0000100110101011	02475		09ab		ফ
0000100110101100	02476		09ac		ব
0000100110101101	02477		09ad		ভ
0000100110101110	02478		09ae		ম
0000100110101111	02479		09af		য
0000100110110000	02480		09b0		র
0000100110110001	02481		09b1		঱
0000100110110010	02482		09b2		ল
0000100110110011	02483		09b3		঳
0000100110110100	02484		09b4		঴
0000100110110101	02485		09b5		঵
0000100110110110	02486		09b6		শ
0000100110110111	02487		09b7		ষ
0000100110111000	02488		09b8		স
0000100110111001	02489		09b9		হ
0000100110111010	02490		09ba		঺
0000100110111011	02491		09bb		঻
0000100110111100	02492		09bc		়
0000100110111101	02493		09bd		ঽ
0000100110111110	02494		09be		া
0000100110111111	02495		09bf		ি
0000100111000000	02496		09c0		ী
0000100111000001	02497		09c1		ু
0000100111000010	02498		09c2		ূ
0000100111000011	02499		09c3		ৃ
0000100111000100	02500		09c4		ৄ
0000100111000101	02501		09c5		৅
0000100111000110	02502		09c6		৆
0000100111000111	02503		09c7		ে
0000100111001000	02504		09c8		ৈ
0000100111001001	02505		09c9		৉
0000100111001010	02506		09ca		৊
0000100111001011	02507		09cb		ো
0000100111001100	02508		09cc		ৌ
0000100111001101	02509		09cd		্
0000100111001110	02510		09ce		ৎ
0000100111001111	02511		09cf		৏
0000100111010000	02512		09d0		৐
0000100111010001	02513		09d1		৑
0000100111010010	02514		09d2		৒
0000100111010011	02515		09d3		৓
0000100111010100	02516		09d4		৔
0000100111010101	02517		09d5		৕
0000100111010110	02518		09d6		৖
0000100111010111	02519		09d7		ৗ
0000100111011000	02520		09d8		৘
0000100111011001	02521		09d9		৙
0000100111011010	02522		09da		৚
0000100111011011	02523		09db		৛
0000100111011100	02524		09dc		ড়
0000100111011101	02525		09dd		ঢ়
0000100111011110	02526		09de		৞
0000100111011111	02527		09df		য়
0000100111100000	02528		09e0		ৠ
0000100111100001	02529		09e1		ৡ
0000100111100010	02530		09e2		ৢ
0000100111100011	02531		09e3		ৣ
0000100111100100	02532		09e4		৤
0000100111100101	02533		09e5		৥
0000100111100110	02534		09e6		০
0000100111100111	02535		09e7		১
0000100111101000	02536		09e8		২
0000100111101001	02537		09e9		৩
0000100111101010	02538		09ea		৪
0000100111101011	02539		09eb		৫
0000100111101100	02540		09ec		৬
0000100111101101	02541		09ed		৭
0000100111101110	02542		09ee		৮
0000100111101111	02543		09ef		৯
0000100111110000	02544		09f0		ৰ
0000100111110001	02545		09f1		ৱ
0000100111110010	02546		09f2		৲
0000100111110011	02547		09f3		৳
0000100111110100	02548		09f4		৴
0000100111110101	02549		09f5		৵
0000100111110110	02550		09f6		৶
0000100111110111	02551		09f7		৷
0000100111111000	02552		09f8		৸
0000100111111001	02553		09f9		৹
0000100111111010	02554		09fa		৺
0000100111111011	02555		09fb		৻
0000100111111100	02556		09fc		ৼ
0000100111111101	02557		09fd		৽
0000100111111110	02558		09fe		৾
0000100111111111	02559		09ff		৿
0000101000000000	02560		0a00		਀
0000101000000001	02561		0a01		ਁ
0000101000000010	02562		0a02		ਂ
0000101000000011	02563		0a03		ਃ
0000101000000100	02564		0a04		਄
0000101000000101	02565		0a05		ਅ
0000101000000110	02566		0a06		ਆ
0000101000000111	02567		0a07		ਇ
0000101000001000	02568		0a08		ਈ
0000101000001001	02569		0a09		ਉ
0000101000001010	02570		0a0a		ਊ
0000101000001011	02571		0a0b		਋
0000101000001100	02572		0a0c		਌
0000101000001101	02573		0a0d		਍
0000101000001110	02574		0a0e		਎
0000101000001111	02575		0a0f		ਏ
0000101000010000	02576		0a10		ਐ
0000101000010001	02577		0a11		਑
0000101000010010	02578		0a12		਒
0000101000010011	02579		0a13		ਓ
0000101000010100	02580		0a14		ਔ
0000101000010101	02581		0a15		ਕ
0000101000010110	02582		0a16		ਖ
0000101000010111	02583		0a17		ਗ
0000101000011000	02584		0a18		ਘ
0000101000011001	02585		0a19		ਙ
0000101000011010	02586		0a1a		ਚ
0000101000011011	02587		0a1b		ਛ
0000101000011100	02588		0a1c		ਜ
0000101000011101	02589		0a1d		ਝ
0000101000011110	02590		0a1e		ਞ
0000101000011111	02591		0a1f		ਟ
0000101000100000	02592		0a20		ਠ
0000101000100001	02593		0a21		ਡ
0000101000100010	02594		0a22		ਢ
0000101000100011	02595		0a23		ਣ
0000101000100100	02596		0a24		ਤ
0000101000100101	02597		0a25		ਥ
0000101000100110	02598		0a26		ਦ
0000101000100111	02599		0a27		ਧ
0000101000101000	02600		0a28		ਨ
0000101000101001	02601		0a29		਩
0000101000101010	02602		0a2a		ਪ
0000101000101011	02603		0a2b		ਫ
0000101000101100	02604		0a2c		ਬ
0000101000101101	02605		0a2d		ਭ
0000101000101110	02606		0a2e		ਮ
0000101000101111	02607		0a2f		ਯ
0000101000110000	02608		0a30		ਰ
0000101000110001	02609		0a31		਱
0000101000110010	02610		0a32		ਲ
0000101000110011	02611		0a33		ਲ਼
0000101000110100	02612		0a34		਴
0000101000110101	02613		0a35		ਵ
0000101000110110	02614		0a36		ਸ਼
0000101000110111	02615		0a37		਷
0000101000111000	02616		0a38		ਸ
0000101000111001	02617		0a39		ਹ
0000101000111010	02618		0a3a		਺
0000101000111011	02619		0a3b		਻
0000101000111100	02620		0a3c		਼
0000101000111101	02621		0a3d		਽
0000101000111110	02622		0a3e		ਾ
0000101000111111	02623		0a3f		ਿ
0000101001000000	02624		0a40		ੀ
0000101001000001	02625		0a41		ੁ
0000101001000010	02626		0a42		ੂ
0000101001000011	02627		0a43		੃
0000101001000100	02628		0a44		੄
0000101001000101	02629		0a45		੅
0000101001000110	02630		0a46		੆
0000101001000111	02631		0a47		ੇ
0000101001001000	02632		0a48		ੈ
0000101001001001	02633		0a49		੉
0000101001001010	02634		0a4a		੊
0000101001001011	02635		0a4b		ੋ
0000101001001100	02636		0a4c		ੌ
0000101001001101	02637		0a4d		੍
0000101001001110	02638		0a4e		੎
0000101001001111	02639		0a4f		੏
0000101001010000	02640		0a50		੐
0000101001010001	02641		0a51		ੑ
0000101001010010	02642		0a52		੒
0000101001010011	02643		0a53		੓
0000101001010100	02644		0a54		੔
0000101001010101	02645		0a55		੕
0000101001010110	02646		0a56		੖
0000101001010111	02647		0a57		੗
0000101001011000	02648		0a58		੘
0000101001011001	02649		0a59		ਖ਼
0000101001011010	02650		0a5a		ਗ਼
0000101001011011	02651		0a5b		ਜ਼
0000101001011100	02652		0a5c		ੜ
0000101001011101	02653		0a5d		੝
0000101001011110	02654		0a5e		ਫ਼
0000101001011111	02655		0a5f		੟
0000101001100000	02656		0a60		੠
0000101001100001	02657		0a61		੡
0000101001100010	02658		0a62		੢
0000101001100011	02659		0a63		੣
0000101001100100	02660		0a64		੤
0000101001100101	02661		0a65		੥
0000101001100110	02662		0a66		੦
0000101001100111	02663		0a67		੧
0000101001101000	02664		0a68		੨
0000101001101001	02665		0a69		੩
0000101001101010	02666		0a6a		੪
0000101001101011	02667		0a6b		੫
0000101001101100	02668		0a6c		੬
0000101001101101	02669		0a6d		੭
0000101001101110	02670		0a6e		੮
0000101001101111	02671		0a6f		੯
0000101001110000	02672		0a70		ੰ
0000101001110001	02673		0a71		ੱ
0000101001110010	02674		0a72		ੲ
0000101001110011	02675		0a73		ੳ
0000101001110100	02676		0a74		ੴ
0000101001110101	02677		0a75		ੵ
0000101001110110	02678		0a76		੶
0000101001110111	02679		0a77		੷
0000101001111000	02680		0a78		੸
0000101001111001	02681		0a79		੹
0000101001111010	02682		0a7a		੺
0000101001111011	02683		0a7b		੻
0000101001111100	02684		0a7c		੼
0000101001111101	02685		0a7d		੽
0000101001111110	02686		0a7e		੾
0000101001111111	02687		0a7f		੿
0000101010000000	02688		0a80		઀
0000101010000001	02689		0a81		ઁ
0000101010000010	02690		0a82		ં
0000101010000011	02691		0a83		ઃ
0000101010000100	02692		0a84		઄
0000101010000101	02693		0a85		અ
0000101010000110	02694		0a86		આ
0000101010000111	02695		0a87		ઇ
0000101010001000	02696		0a88		ઈ
0000101010001001	02697		0a89		ઉ
0000101010001010	02698		0a8a		ઊ
0000101010001011	02699		0a8b		ઋ
0000101010001100	02700		0a8c		ઌ
0000101010001101	02701		0a8d		ઍ
0000101010001110	02702		0a8e		઎
0000101010001111	02703		0a8f		એ
0000101010010000	02704		0a90		ઐ
0000101010010001	02705		0a91		ઑ
0000101010010010	02706		0a92		઒
0000101010010011	02707		0a93		ઓ
0000101010010100	02708		0a94		ઔ
0000101010010101	02709		0a95		ક
0000101010010110	02710		0a96		ખ
0000101010010111	02711		0a97		ગ
0000101010011000	02712		0a98		ઘ
0000101010011001	02713		0a99		ઙ
0000101010011010	02714		0a9a		ચ
0000101010011011	02715		0a9b		છ
0000101010011100	02716		0a9c		જ
0000101010011101	02717		0a9d		ઝ
0000101010011110	02718		0a9e		ઞ
0000101010011111	02719		0a9f		ટ
0000101010100000	02720		0aa0		ઠ
0000101010100001	02721		0aa1		ડ
0000101010100010	02722		0aa2		ઢ
0000101010100011	02723		0aa3		ણ
0000101010100100	02724		0aa4		ત
0000101010100101	02725		0aa5		થ
0000101010100110	02726		0aa6		દ
0000101010100111	02727		0aa7		ધ
0000101010101000	02728		0aa8		ન
0000101010101001	02729		0aa9		઩
0000101010101010	02730		0aaa		પ
0000101010101011	02731		0aab		ફ
0000101010101100	02732		0aac		બ
0000101010101101	02733		0aad		ભ
0000101010101110	02734		0aae		મ
0000101010101111	02735		0aaf		ય
0000101010110000	02736		0ab0		ર
0000101010110001	02737		0ab1		઱
0000101010110010	02738		0ab2		લ
0000101010110011	02739		0ab3		ળ
0000101010110100	02740		0ab4		઴
0000101010110101	02741		0ab5		વ
0000101010110110	02742		0ab6		શ
0000101010110111	02743		0ab7		ષ
0000101010111000	02744		0ab8		સ
0000101010111001	02745		0ab9		હ
0000101010111010	02746		0aba		઺
0000101010111011	02747		0abb		઻
0000101010111100	02748		0abc		઼
0000101010111101	02749		0abd		ઽ
0000101010111110	02750		0abe		ા
0000101010111111	02751		0abf		િ
0000101011000000	02752		0ac0		ી
0000101011000001	02753		0ac1		ુ
0000101011000010	02754		0ac2		ૂ
0000101011000011	02755		0ac3		ૃ
0000101011000100	02756		0ac4		ૄ
0000101011000101	02757		0ac5		ૅ
0000101011000110	02758		0ac6		૆
0000101011000111	02759		0ac7		ે
0000101011001000	02760		0ac8		ૈ
0000101011001001	02761		0ac9		ૉ
0000101011001010	02762		0aca		૊
0000101011001011	02763		0acb		ો
0000101011001100	02764		0acc		ૌ
0000101011001101	02765		0acd		્
0000101011001110	02766		0ace		૎
0000101011001111	02767		0acf		૏
0000101011010000	02768		0ad0		ૐ
0000101011010001	02769		0ad1		૑
0000101011010010	02770		0ad2		૒
0000101011010011	02771		0ad3		૓
0000101011010100	02772		0ad4		૔
0000101011010101	02773		0ad5		૕
0000101011010110	02774		0ad6		૖
0000101011010111	02775		0ad7		૗
0000101011011000	02776		0ad8		૘
0000101011011001	02777		0ad9		૙
0000101011011010	02778		0ada		૚
0000101011011011	02779		0adb		૛
0000101011011100	02780		0adc		૜
0000101011011101	02781		0add		૝
0000101011011110	02782		0ade		૞
0000101011011111	02783		0adf		૟
0000101011100000	02784		0ae0		ૠ
0000101011100001	02785		0ae1		ૡ
0000101011100010	02786		0ae2		ૢ
0000101011100011	02787		0ae3		ૣ
0000101011100100	02788		0ae4		૤
0000101011100101	02789		0ae5		૥
0000101011100110	02790		0ae6		૦
0000101011100111	02791		0ae7		૧
0000101011101000	02792		0ae8		૨
0000101011101001	02793		0ae9		૩
0000101011101010	02794		0aea		૪
0000101011101011	02795		0aeb		૫
0000101011101100	02796		0aec		૬
0000101011101101	02797		0aed		૭
0000101011101110	02798		0aee		૮
0000101011101111	02799		0aef		૯
0000101011110000	02800		0af0		૰
0000101011110001	02801		0af1		૱
0000101011110010	02802		0af2		૲
0000101011110011	02803		0af3		૳
0000101011110100	02804		0af4		૴
0000101011110101	02805		0af5		૵
